HR_mean,HRV_RMSSD,HRV_SDNN,PPG_amp_var,ACC_mean,ACC_std,ACC_energy,Temp_mean,Temp_slope,participant,condition
109.48257655755015,0.18799071007757723,0.13564523484736565,0.39687504886066044,1.1125562148205712,0.07963920530823966,1194.3587847916851,34438.64551360565,13.325764110119112,S1,fasting
108.60192102454641,0.18810000153355416,0.13434600730800036,0.2951183711611381,1.1911522059358643,0.06038696133093774,1365.5905562924738,34645.471541636645,14.414361429023478,S1,fasting
108.67924528301886,0.14518611997695324,0.1170813562506067,0.3388685349696591,1.2106958660650142,0.047227912484334125,1409.2943575915613,34814.89939881722,9.007315406723313,S1,fasting
110.3448275862069,0.1507120445431299,0.11656177644181959,0.38286195642552595,1.2153717733359186,0.007706104900914963,1418.100414215462,34911.660211482886,4.674635375112935,S1,fasting
110.18065887353877,0.19454152076584266,0.14099127349526835,0.315351864386628,1.2150347289295937,0.007774004581637951,1417.3150345461568,34975.55525685918,3.8750066378662265,S1,fasting
104.00866738894908,0.1816146929179285,0.12918161875824286,0.2795354498341754,255.91581133500748,32.43933533862462,63883404.44972819,35.698305163812925,0.028936080787407625,S1,fasting
103.94904458598727,0.19872641369480806,0.14264990142710451,0.614545712187009,293.8889512159385,28.417142978891736,83691119.67541157,36.339176989662704,0.004682735559663075,S1,fasting
98.88412017167381,0.1868339232945051,0.15146761061683195,0.3579395418794107,149.52711738272987,19.285541004097084,21821079.28762501,34837.0534257453,13.246159022606815,S1,fasting
104.61538461538463,0.18227083214272108,0.1349904013205146,0.3173268079774516,134.52696234671143,5.160845559298681,17399172.40811563,35000.81204881652,8.70904160486243,S1,fasting
99.13593256059009,0.21884298618910925,0.14225513186767832,0.29781469033952745,150.41979813749003,29.306817141575163,22545604.994585253,35110.71851805852,5.804293788726953,S1,fasting
104.83940042826553,0.1922827507864395,0.13593277348082738,0.3400097259524835,189.30693484350564,33.1668368316026,35459668.45944715,35191.896451720335,4.900037170510985,S1,fasting
107.56871035940804,0.19806948385021936,0.13834914505719306,0.3391043999608251,211.88260072255738,6.13445264414004,43134593.27826996,35266.078749986984,4.977876064187814,S1,fasting
108.14027630180658,0.18819981581573592,0.14389933542037317,0.36966245621650845,210.07002773308557,25.133347532889776,42970657.64158882,35510.93906936248,0.5856095423142154,S1,fasting
107.34177215189874,0.2148956449562295,0.14425163414451908,0.3271553209590583,189.00886136752646,30.187379146328958,35170202.433766134,35522.40130786202,0.8412521033676505,S1,fasting
104.98422712933753,0.2227831971697517,0.15556780624554611,0.31374023718419136,184.99248541999185,19.853471087768934,33231724.777054828,35528.68014815955,-0.17508244829990233,S1,fasting
104.17021276595746,0.19630373468174261,0.15585180903742624,0.398829541157332,191.00997022592557,4.971461489637152,35049143.18884984,35517.44378517759,-1.4087562373306992,S1,fasting
100.51282051282051,0.20743621948987115,0.14809656711192654,0.35328178162459795,192.11126338663792,0.8584747189360046,35431175.51889909,35486.20866959913,-2.805054941285288,S1,fasting
102.12765957446808,0.21039056549907462,0.1403121520040228,0.48684928703153874,191.87119553252973,0.48894090459474526,35342202.948758826,35448.08218640093,-2.255866851270971,S1,fasting
105.29032258064517,0.2,0.14227830343592232,0.5227668361719607,186.66789896332224,16.054470902605157,33698544.51776994,35425.17497724232,-0.8045001646615493,S1,fasting
103.18229715489989,0.1814653892619747,0.12080561369199774,0.3881624611057184,187.96686482519155,21.449020227539854,34359938.63129593,35427.426284202375,1.064535441923973,S1,fasting
109.94697773064688,0.16910558273814483,0.12582381353150843,21.94076699396228,254.90597875774904,3.0103030615886057,62386675.13372987,32.69330908621297,0.09114867834515882,S1,fasting
102.01912858661,0.2100113122560549,0.1325368462918897,18.61151386871062,138.84196581280165,9.885792848036857,18599827.556157574,36.05578175966238,0.024234627298394193,S1,fasting
92.01277955271566,0.32568083189123004,0.2772947188662473,74.29953378953,286.46846232242257,2.5261145603820516,78787738.71373957,36.02096226836996,0.07353490873263407,S1,fasting
103.8388123011665,0.19956006301362003,0.15150548490711363,23.606036636610728,1.2060802372585158,0.027308425879600796,1397.1602772763963,34363.71341342391,13.073452420975718,S1,fasting
101.3727560718057,0.2018824831177681,0.1574218556141427,20.928329457856545,1.2224696280926228,0.0038851670482197044,1434.6692026866322,34519.72538651426,7.969663635618913,S1,fasting
105.42766631467794,0.19357993801517961,0.14991190051818717,18.91076191711937,1.1984822393476435,0.033179768097278385,1379.962152041022,34625.246715958994,6.1632760711897605,S1,fasting
108.25531914893618,0.18533404418155966,0.14520527508225156,23.54648231862796,1.1510661261963255,0.04684894245239183,1274.0621282741013,34713.19044880446,5.624930314148744,S1,fasting
107.45512143611404,0.1920521138209026,0.1535783066706196,26.147867322723673,1.1646193863209855,0.05186132314760714,1304.6667953599579,34779.17159589003,2.892096805129704,S1,fasting
102.23642172523961,0.2073851723095881,0.17447353846643907,28.15863470664341,1.2053505093121974,0.0320838909966384,1395.7432573062315,34744.91869388141,-7.248582670251292,S1,fasting
100.08510638297872,0.18890532378460556,0.17594876166830903,35.719726940743335,1.2127327088429394,0.034702342267109304,1413.0478806301028,34647.994513470745,-5.274035862704693,S1,fasting
111.48387096774194,0.17776413711262523,0.14910354551099922,36.73792869464031,1.2174153040394933,0.04862910880886063,1425.0862202237909,34621.9254560934,1.6728911471727772,S1,fasting
114.71698113207547,0.2024370217323332,0.13858798969040065,37.44661027835434,1.191816175027258,0.08574973451302079,1370.6676595446309,34671.201647847876,4.983871747352112,S1,fasting
115.5649419218585,0.1817860760766818,0.12874786900554416,36.320377871734145,1.0804468205088062,0.11342619446769069,1133.0216001974507,34721.3782154273,1.5560016571839974,S1,fasting
117.22105263157894,0.12152516705633519,0.0993017761509334,31.125043669344166,1.0443694842813065,0.06657587229781085,1051.3343678114077,34701.38841832245,-4.136190905558705,S1,fasting
114.14012738853502,0.1494545005253195,0.1079478224977943,34.38263069947302,1.077419812022506,0.06150197925451282,1118.0313069992012,34643.376032650485,-3.085651039034066,S1,fasting
112.35109717868337,0.17627377338055195,0.12335366526332602,36.9693791724189,1.137080540866979,0.09037561478585719,1249.0751118396129,34640.026618717195,2.4717831762993514,S1,fasting
109.13684210526317,0.20419935401280112,0.14440251943794968,31.30939021388448,1.1620134795411896,0.06554546908958969,1300.3886737474531,34676.984003472855,1.892228967258129,S1,fasting
108.02547770700636,0.20519470701863032,0.1480316895008485,25.709979145592552,1.113899198064647,0.07006132246402495,1195.852811860293,34664.85155092126,-3.422453931142489,S1,fasting
109.89200863930886,0.21823428219021163,0.1403599144035708,33.02043099558202,1.1657245738005018,0.07504541091846237,1309.9637718357908,34609.049257668026,-3.525785121698044,S1,fasting
106.890756302521,0.22968054999950893,0.16635510847705137,33.22848997403433,1.1973526186696595,0.049374761929684916,1378.6475141286764,34604.43094126716,2.7553648600031955,S1,fasting
97.8343949044586,0.21641036053973056,0.19883541550975645,35.265608785291136,1.14085235758503,0.07983081894399618,1255.6003790021673,34673.49454640004,6.164588622741709,S1,fasting
97.21518987341773,0.18986758753898028,0.19820770815716696,41.778469711913615,1.1235625013032131,0.07046182800110846,1216.6632609983913,34738.47670563018,2.991236716425613,S1,fasting
100.83601286173632,0.23743660063881614,0.17266564248317454,38.849825693261785,1.0911013427334946,0.07498139966048317,1148.2793763934842,34766.35681646927,1.4566734126272878,S1,fasting
97.31784582893347,0.24521687643667942,0.17755065290748234,38.698980934485355,1.0720953447611634,0.058852457483971395,1106.7379584100424,34785.350873148425,1.0229587546268073,S1,fasting
107.79661016949153,0.1919053784521063,0.14745989568291665,32.2204732146258,1.1563934742494955,0.06484586848252295,1287.7928197882286,34771.81946396921,-2.8896141437501153,S1,fasting
111.2750263435195,0.20798582127599913,0.1452635464728997,23.26396753277755,1.2085959486386182,0.02517236716818822,1402.8843025291505,34755.51985665968,0.9600865860400232,S1,fasting
107.45512143611404,0.2033560076943502,0.1621001220903355,23.690597344698688,1.219478238239606,0.018326931557638246,1427.9645279618803,34756.73156783936,-1.0982631565051282,S1,fasting
111.51003167898627,0.1643172074857832,0.14098009574650677,19.749538982766463,1.2245469142484766,0.014646549152419006,1439.7404799336384,34693.396802820695,-7.37532840196178,S1,fasting
114.2614240170032,0.20392107987695096,0.1386794537487798,20.95319001133993,1.212553366398654,0.04805560768880037,1413.6912074832462,34583.30229866495,-6.8767841460030805,S1,fasting
112.58638743455498,0.22189300503129472,0.1487508022160455,28.446371939596204,1.1902698918767989,0.07301889588651163,1365.191207678296,34543.68611336659,1.5466373857688707,S1,fasting
111.0410094637224,0.22357444488896178,0.15071712187553968,26.93876387512128,1.181624555738736,0.06344658188133943,1344.2515770981029,34599.43030285232,5.435247750454332,S1,fasting
109.83050847457628,0.187352536351549,0.14813910562681348,18.73029622317554,1.1736479311405892,0.05534659264985205,1325.2922031249923,34666.80409562677,3.333979900430156,S1,fasting
116.54952076677317,0.17638166308159295,0.13142809334820682,17.141380814124744,1.170358399043946,0.05620896061507998,1317.98230028749,34695.762116878126,0.2407894636606612,S1,fasting
116.85204616998952,0.17379558912194987,0.13880067479080951,19.583184470415084,1.140169828783165,0.09335793591104621,1256.3548249584028,34664.119688170096,-4.51822141634553,S1,fasting
110.92436974789916,0.18677521955251153,0.15503765205174844,20.5018547121084,1.1523125021698388,0.09472340383886473,1283.324760856066,34599.06540604649,-3.8218779364659174,S1,fasting
111.1578947368421,0.20407984264969906,0.15291376262996373,18.0385708869049,1.2111830093493074,0.020425996322451116,1408.6862433237204,34586.20669767472,1.89663181671211,S1,fasting
113.18327974276527,0.21529177821858064,0.14425105811949884,15.2485827387962,1.2275951010297712,0.010430819238389835,1446.8145926997875,34626.81803450266,3.193003102709779,S1,fasting
109.36708860759492,0.22831190650280023,0.16411530969578436,17.095652974066525,1.231631384585025,0.020552844124561688,1456.644755420577,34662.92638834765,1.6613682761237416,S1,fasting
109.13684210526317,0.23397174428259818,0.166288472656844,18.528215833492908,1.2319735639943383,0.020202947252226943,1457.4403406002443,34688.9423606878,1.8393057372113155,S1,fasting
113.41772151898735,0.20578459888039152,0.13645314031766004,16.323708265981768,1.2354410802504068,0.009259587896949079,1465.3443866287803,34716.28382466904,1.8242421718296604,S1,fasting
111.62790697674419,0.1971843175625095,0.13343686794612925,20.055315463763293,1.2299051532035807,0.015684959672490804,1452.396195683185,34738.17009254633,1.153614354978524,S1,fasting
116.92307692307692,0.20610790559801437,0.1352623152578027,21.30120504841648,1.2298714546814866,0.013122654285590151,1452.2457591320212,34760.01435911923,1.763886536849837,S1,fasting
114.14012738853502,0.20912255812843772,0.1411333993067284,17.834174540906762,1.2201641615381789,0.021773839411335625,1429.703693937483,34788.73237968134,2.0031834816244616,S1,fasting
107.34177215189874,0.20719843122921117,0.13918092097943935,16.74557820592479,1.2094543120275987,0.024353739148622686,1404.8379239929645,34822.521001913,2.419248580545791,S1,fasting
103.29113924050633,0.2112093156089475,0.15072034837430384,17.190805281517566,1.209953557231899,0.026582460647583964,1406.1064683573181,34854.54897274356,1.8746140858674545,S1,fasting
99.03157894736842,0.22312405170199975,0.15819155030164797,16.624858204600404,1.2115490594382479,0.023374684648423627,1409.6615993357916,34887.40779207545,2.535592937978854,S1,fasting
103.94904458598727,0.21870535258653365,0.1507427664336322,26.48128590210319,1.1621681544477858,0.1146422345558943,1309.226554710279,34928.109490027055,2.8320113723780955,S1,fasting
93.3615221987315,0.23496453633119474,0.18960012424172185,68.72480742107844,1.0740621289394303,0.15007608226302657,1129.0869957977472,34989.955692975425,5.273000959224689,S1,fasting
92.40641711229947,0.23929495160499387,0.17553105050491216,81.89905986166124,0.9904819227625633,0.1554324604906066,965.0051415298446,35072.46483959677,5.54096818935164,S1,fasting
108.67924528301886,0.17734904223879774,0.13923567816502375,24.879006684234575,293.4222838958542,17.582581871301638,82949552.51704349,35.841584601537015,0.09251179100500848,S1,fasting
100.62893081761007,0.21372695006403256,0.16557664388433532,0.3946392238644717,267.34416682513626,19.53893124056885,68980486.43467197,36.67573195627843,0.04178557154164231,S1,fasting
104.0595111583422,0.21981881743836218,0.1442464951895586,0.33579942923194955,246.67530936371028,7.753174841663765,58472467.17101527,38.48489246909165,0.0011873630021621644,S1,fasting
104.76390346274921,0.17026597561163062,0.13240125156317656,0.5016404411226806,205.16603382186943,21.190033735731777,40840434.2053612,33.68512938255958,0.04070616469801443,S1,fasting
